job_id,instance_id,submit_time_ms,mesos_start_time_ms,start_time_ms,end_time_ms,hostname,slave_id,status,reason,user,mem,cpus,job_name,requested_run_time,requested_status
591c9805-6a25-4cfe-bd7f-740141cf8f27,29f52de5-31bc-4692-8f87-981557539505,1495145253744,1495149003735,1495149003735,1495150653733,3,a45be252-35f7-434a-8ec3-1e85265213ac,:instance.status/success,,d,2793.0,3.0,dummy_job,1621856,finished
591c9805-1da0-494b-a9c8-688245fe5f0b,be379a58-41f5-4cae-b6da-e8ce5443821f,1495145013741,1495145013749,1495145013749,1495146333733,0,a05a4ac2-7eb2-40a1-8259-111b961874c1,:instance.status/success,,c,2113.0,2.0,dummy_job,1319347,finished
591c9805-70a9-4030-bb05-0f5e9a010aab,3d5e5f0a-390c-4d74-8e43-314487d82875,1495145373737,1495149033735,1495149033735,1495150113733,1,eba83456-8596-44c2-9de5-fb29cfaf1647,:instance.status/success,,c,2092.0,3.0,dummy_job,1067620,finished
591c9805-54a5-458c-a9ee-34e54c56ec90,82a606f0-8c52-41a5-a106-c209f2327a22,1495145373733,1495149153735,1495149153735,1495150773733,3,a45be252-35f7-434a-8ec3-1e85265213ac,:instance.status/success,,d,2701.0,1.0,dummy_job,1597397,finished
591c9805-9501-4a40-b1b4-9ba984481f44,cac3577b-6b6c-458a-b051-442119c82fda,1495145253734,1495149183735,1495149183735,1495150173733,0,a05a4ac2-7eb2-40a1-8259-111b961874c1,:instance.status/success,,a,2813.0,3.0,dummy_job,964409,finished
591c9805-267a-4abe-8966-25e62b695a9d,56ed6d02-beff-4f73-b0ac-934ed50e1819,1495145313735,1495149213735,1495149213735,1495150323733,2,4696a9c8-fc9f-46b4-8a83-23b384f3f616,:instance.status/success,,c,2177.0,1.0,dummy_job,1101663,finished
591c9805-d4fd-4409-9d9c-60ff005e327f,09ce6725-7b72-4802-88ed-18ce9fd99a72,1495145433740,1495149273735,1495149273735,1495150473733,1,eba83456-8596-44c2-9de5-fb29cfaf1647,:instance.status/success,,c,2092.0,1.0,dummy_job,1172663,finished
591c9805-6c4f-4f6e-a66e-330f3272eeea,e08189b5-01cc-4226-93e9-7d5f9ae0d213,1495145373736,1495149333735,1495149333735,1495150713733,0,a05a4ac2-7eb2-40a1-8259-111b961874c1,:instance.status/success,,d,2868.0,1.0,dummy_job,1352540,finished
591c9805-8987-4f64-bcce-3b9b4737634b,006fd955-1fc6-4688-8940-7d8f6b202cb2,1495145373740,1495149333735,1495149333735,1495150593733,4,67194c23-61d6-4901-87a8-38d84af57f95,:instance.status/success,,d,2232.0,1.0,dummy_job,1259803,finished
591c9805-19a9-48e7-97c8-6663a44280c2,94d1911d-16cf-42e6-988d-dbfa02ae7f51,1495145193738,1495149453735,1495149453735,1495150893733,1,eba83456-8596-44c2-9de5-fb29cfaf1647,:instance.status/success,,c,2550.0,3.0,dummy_job,1423176,finished
591c9805-6412-4698-9a80-c04ad910d7d1,89730e7d-0e60-4520-82ed-6915d89ae163,1495145253745,1495149663735,1495149663735,1495150653733,2,4696a9c8-fc9f-46b4-8a83-23b384f3f616,:instance.status/success,,a,2349.0,2.0,dummy_job,971956,finished
591c97d8-c41d-4827-a646-2289910e0104,ddaf076f-4816-40a5-91a6-1191fa5d38c6,1495144893740,1495144893746,1495144893746,1495146153733,1,eba83456-8596-44c2-9de5-fb29cfaf1647,:instance.status/success,,b,2080.0,3.0,dummy_job,1247128,finished
591c97d8-6a71-4015-9062-372072f8dc5f,d240da6a-2759-46b0-b323-4aad5123b9ac,1495144893742,1495144893746,1495144893746,1495146183733,1,eba83456-8596-44c2-9de5-fb29cfaf1647,:instance.status/success,,d,2608.0,3.0,dummy_job,1270976,finished
591c9805-1e3c-41bd-be69-eb495116936d,6031948c-caa0-4519-80ae-cfcc773c95ba,1495145253740,1495149723735,1495149723735,1495150773733,2,4696a9c8-fc9f-46b4-8a83-23b384f3f616,:instance.status/success,,a,2632.0,1.0,dummy_job,1030435,finished
591c97d8-9061-41b2-9b09-78fc15fd37a6,6b5e1e26-a9b6-450a-a35e-ab73ad5d0040,1495144893734,1495144893746,1495144893746,1495146033733,2,4696a9c8-fc9f-46b4-8a83-23b384f3f616,:instance.status/success,,b,2688.0,3.0,dummy_job,1137685,finished
591c9805-141e-4049-9cf6-2d12c3c78336,0b1c58d8-7183-4022-9675-777062d35415,1495145253732,1495149723735,1495149723735,1495150713733,3,a45be252-35f7-434a-8ec3-1e85265213ac,:instance.status/success,,b,2986.0,1.0,dummy_job,986822,finished
591c97d8-308a-47be-8fe3-8d1a7442f783,84657048-17aa-499e-a979-0fd094d6acf6,1495144893735,1495144893746,1495144893746,1495146603733,2,4696a9c8-fc9f-46b4-8a83-23b384f3f616,:instance.status/success,,b,2833.0,2.0,dummy_job,1686852,finished
591c97d8-0c53-4e02-a1b5-82924ba3386d,b6642450-76aa-42e2-8999-b3d845377f7b,1495144893738,1495144893746,1495144893746,1495146633733,2,4696a9c8-fc9f-46b4-8a83-23b384f3f616,:instance.status/success,,c,2270.0,3.0,dummy_job,1710329,finished
591c97d8-94fd-419d-99af-21c8f94177e4,505301e0-b01f-4c68-aab4-22e5081a237d,1495144893741,1495144893746,1495144893746,1495146033733,2,4696a9c8-fc9f-46b4-8a83-23b384f3f616,:instance.status/success,,a,2095.0,2.0,dummy_job,1129021,finished
591c97d8-a492-4692-8639-df9ceb97d3f0,54a4e979-3f2d-4c07-9d5a-50d93c1b10d1,1495144893732,1495144893746,1495144893746,1495146243733,3,a45be252-35f7-434a-8ec3-1e85265213ac,:instance.status/success,,b,2877.0,3.0,dummy_job,1342741,finished
591c97d8-6ef0-427d-86e1-4edf738f8d97,8483b9fe-dc5d-478a-80a1-8bdd4735a53c,1495144893733,1495144893746,1495144893746,1495146543733,3,a45be252-35f7-434a-8ec3-1e85265213ac,:instance.status/success,,a,2008.0,3.0,dummy_job,1649093,finished
591c9805-0439-49a1-9e74-8a7fe1e4f773,562a5da4-3453-42f6-bfd1-25d6c919402f,1495145253736,1495149933735,1495149933735,1495150923733,0,a05a4ac2-7eb2-40a1-8259-111b961874c1,:instance.status/success,,b,2923.0,1.0,dummy_job,983931,finished
